molecule_chembl_id,median_ic50_nM,n_measurements,min_ic50_nM,max_ic50_nM,pIC50,canonical_smiles,valid_smiles
CHEMBL1201179,13.65,6,5.0,140.0,7.864867348623225,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1.Cc1ccc(S(=O)(=O)O)cc1.Cc1ccc(S(=O)(=O)O)cc1.O,True
CHEMBL120185,8700.0,1,8700.0,8700.0,5.060480747381382,CN1CCN(c2ccc3c(n2)nc(-c2ccc(F)cc2)n3-c2ccnc(NC3CCCC3)n2)CC1,True
CHEMBL1202061,1000.0,1,1000.0,1000.0,6.0,CCOC(=O)C(=O)Oc1ccc(-c2c(C(=O)OCC)oc3cc(O)cc(O)c3c2=O)cc1.O=C(O)C(=O)O,True
CHEMBL1202473,300.0,1,300.0,300.0,6.522878745280337,COc1cc2c(Nc3cc(O)c(C)cc3F)ncnc2cc1OCC1CCN(C)CC1.Cl,True
CHEMBL1202477,100.0,1,100.0,100.0,7.0,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCCN1CCN(C)CC1.Cl,True
CHEMBL1202478,100.0,1,100.0,100.0,7.0,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OC/C=C/CN1CCCC1.Cl,True
CHEMBL120319,130.0,1,130.0,130.0,6.886056647693163,Clc1cccc(Nc2[nH]nc3ncnc(Nc4cccc(Br)c4)c23)c1,True
CHEMBL1203934,51.0,1,51.0,51.0,7.292429823902063,COc1cc2ncnc(Nc3ccc(F)cc3)c2cc1OC.Cl,True
CHEMBL1203935,8.95,1,8.95,8.95,8.048176964684089,CCOc1cc2ncnc(Nc3cc(F)cc(C(F)(F)F)c3)c2cc1OCC.Cl,True
CHEMBL1203936,20.0,1,20.0,20.0,7.698970004336019,COc1cc2ncnc(Nc3cc(F)cc(C(F)(F)F)c3)c2cc1OC.Cl,True
CHEMBL1203937,17.0,1,17.0,17.0,7.769551078621726,CCOc1cc2ncnc(NCc3ccc(F)cc3)c2cc1OCC.Cl,True
CHEMBL1203938,47.7,1,47.7,47.7,7.3214816209598865,COc1cc2ncnc(NCc3ccc(F)cc3)c2cc1OC.Cl,True
CHEMBL1203939,9.31,1,9.31,9.31,8.031050319018657,CCOc1cc2ncnc(Nc3ccccc3F)c2cc1OCC.Cl,True
CHEMBL1203940,16.0,1,16.0,16.0,7.795880017344075,CCOc1cc2ncnc(Nc3ccc(F)cc3)c2cc1OCC.Cl,True
CHEMBL1204168,0.66,1,0.66,0.66,9.18045606445813,COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC.Cl,True
CHEMBL1204199,0.41,1,0.41,0.41,9.387216143280265,CCOc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OCC.Cl,True
CHEMBL1204261,8.17,1,8.17,8.17,8.087777943467584,CCOc1cc2ncnc(Nc3cccc(F)c3)c2cc1OCC.Cl,True
CHEMBL1204262,0.64,1,0.64,0.64,9.193820026016112,CCOc1cc2ncnc(Nc3cccc(I)c3)c2cc1OCC.Cl,True
CHEMBL1204305,1.05,1,1.05,1.05,8.978810700930062,COc1cc2ncnc(Nc3cccc(I)c3)c2cc1OC.Cl,True
CHEMBL1204360,32.2,1,32.2,32.2,7.492144128304169,COc1cc2ncnc(Nc3ccccc3F)c2cc1OC.Cl,True
CHEMBL120564,87000.0,1,87000.0,87000.0,4.060480747381382,COc1cc(C=C(C#N)C#N)cc(C)c1O,True
CHEMBL120719,75000.0,2,54000.0,96000.0,4.1249387366083,COc1cc(C=C(C#N)C#N)cc(CSCC(=O)O)c1O,True
CHEMBL120979,8.0,1,8.0,8.0,8.096910013008056,COc1cccc(Nc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)c1,True
CHEMBL121190,160.0,1,160.0,160.0,6.795880017344075,Nc1[nH]cnc2nnc(Nc3cccc(Cl)c3)c1-2,True
CHEMBL121260,84.0,1,84.0,84.0,7.075720713938118,Clc1cccc(Nc2[nH]nc3ncnc(Nc4ccccc4)c23)c1,True
CHEMBL12131,564.0,1,564.0,564.0,6.248720896016658,Cc1cc(C(C#N)c2ccc(Cl)cc2)c(Cl)cc1NC(=O)c1cc(I)cc(I)c1O,True
CHEMBL121405,1550.0,2,1100.0,2000.0,5.809668301829708,OC1(c2nc(-c3ccc(F)cc3)c(-c3ccnc(NC4CCCCC4)c3)o2)CCNCC1,True
CHEMBL121796,7.0,1,7.0,7.0,8.154901959985743,Clc1cccc(Nc2[nH]cnc3nnc(NCc4ccccc4)c2-3)c1,True
CHEMBL121954,1.0,1,1.0,1.0,9.0,Oc1cccc(Nc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)c1,True
CHEMBL122068,220.0,1,220.0,220.0,6.657577319177793,Nc1nc(N)c2c(Nc3cccc(Cl)c3)[nH]nc2n1,True
CHEMBL1221512,3216.0,1,3216.0,3216.0,5.492683959923586,CC[C@H](C)[C@@H](CO[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCS(C)(=O)=O)C(=O)OC(C)C)NC[C@@H](N)CS,True
CHEMBL1221700,689.0,1,689.0,689.0,6.161780778092375,C=CC(=O)Nc1ccc2ncnc(Nc3ccc(C(C)(C)C)cc3)c2c1,True
CHEMBL122182,8.0,1,8.0,8.0,8.096910013008056,Oc1ccc(Nc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1,True
CHEMBL122243,800.0,1,800.0,800.0,6.096910013008056,Nc1ncnc2c1c(-c1ccccc1)nn2-c1ccccc1,True
CHEMBL122245,7.0,1,7.0,7.0,8.154901959985743,COc1ccc(CNc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1,True
CHEMBL122260,9700.0,1,9700.0,9700.0,5.013228265733755,CNC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O,True
CHEMBL122397,900.0,1,900.0,900.0,6.045757490560675,CCCCCCNC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O,True
CHEMBL122411,30.0,1,30.0,30.0,7.522878745280337,COc1ccc(Nc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1,True
CHEMBL122522,6700.0,1,6700.0,6700.0,5.173925197299173,COc1cc(C=C(C#N)C#N)cc(CSc2ccccc2)c1O,True
CHEMBL122721,27200.0,1,27200.0,27200.0,4.565431095965801,CCCCCCCCCCCCCCNC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O,True
CHEMBL122785,10300.0,1,10300.0,10300.0,4.987162775294828,O=S(=O)(O)c1cc(NCc2cc(O)ccc2O)ccc1O,True
CHEMBL1229517,48.0,1,48.0,48.0,7.318758762624412,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(Cl)cc4)cc23)c1F,True
CHEMBL1229592,4.8,45,0.04,18210.0,8.318758762624412,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)ncc2Cl)c1,True
CHEMBL123045,5400.0,1,5400.0,5400.0,5.267606240177031,O=[N+]([O-])c1cc(NCc2cc(O)ccc2O)ccc1O,True
CHEMBL123046,41900.0,1,41900.0,41900.0,4.377785977033705,Oc1ccc(NCc2cc(O)ccc2O)cc1,True
CHEMBL1230609,3085.0,2,2990.0,3180.0,5.51074483163074,COc1cc2c(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)ccnc2cc1OCCCN1CCOCC1,True
CHEMBL1230790,954.0,1,954.0,954.0,6.020451625295905,CC(C)n1nc(-c2cccc(O)c2)c2c(N)ncnc21,True
CHEMBL123189,8.0,1,8.0,8.0,8.096910013008056,COc1cccc(CNc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)c1,True
CHEMBL1232944,2050.0,2,1900.0,2200.0,5.688246138944246,C=CC(=O)Nc1ccc2c(Nc3cc[nH]n3)nc(-c3ccccc3)nc2c1,True
CHEMBL1233881,2300.0,1,2300.0,2300.0,5.638272163982407,COc1ccc(-c2nn(C3CCC3)c3ncnc(N)c23)cc1OC,True
CHEMBL1233882,610.0,1,610.0,610.0,6.214670164989233,CC(C)n1nc(-c2ccc3ncccc3c2)c2c(N)ncnc21,True
CHEMBL1234815,388.0,1,388.0,388.0,6.411168274405792,Cn1nc(-c2ccc3ccccc3c2)c2c(N)ncnc21,True
CHEMBL1240544,9140.0,1,9140.0,9140.0,5.039053804266169,C[C@@H](CN)n1nc(-c2ccc(Cl)c(O)c2)c2c(N)ncnc21,True
CHEMBL1240545,13000.0,1,13000.0,13000.0,4.886056647693163,CC(C)n1nc(-c2ccc(CC#N)cc2)c2c(N)ncnc21,True
CHEMBL1240553,3300.0,1,3300.0,3300.0,5.481486060122112,COc1ccc(-c2nn(C3CCCC3)c3ncnc(N)c23)cc1OC,True
CHEMBL1240554,1400.0,1,1400.0,1400.0,5.853871964321762,CCOc1ccc(-c2nn(C3CCCC3)c3ncnc(N)c23)cc1OC,True
CHEMBL1240565,15000.0,1,15000.0,15000.0,4.823908740944319,Cn1nc(-c2cnc3[nH]ccc3c2)c2c(N)ncnc21,True
CHEMBL1240566,2900.0,1,2900.0,2900.0,5.537602002101044,Cn1nc(-c2ccc3cc[nH]c3c2)c2c(N)ncnc21,True
CHEMBL1241241,922.0,1,922.0,922.0,6.035269078946371,CC(C)n1nc(-c2ccc(O)cc2)c2c(N)ncnc21,True
CHEMBL1241270,12400.0,1,12400.0,12400.0,4.906578314837765,Cc1ccc(-c2n[nH]c3ncnc(N)c23)cc1O,True
CHEMBL1241271,19000.0,1,19000.0,19000.0,4.721246399047171,Cc1ccc(-c2nn(C)c3ncnc(N)c23)cc1O,True
CHEMBL1241299,100000.0,1,100000.0,100000.0,4.0,Cn1nc(-c2ccc(Br)c(O)c2)c2c(N)ncnc21,True
CHEMBL1241300,100000.0,1,100000.0,100000.0,4.0,COc1ccc(-c2n[nH]c3ncnc(N)c23)cc1O,True
CHEMBL1241301,100000.0,1,100000.0,100000.0,4.0,COc1ccc(-c2nn(C)c3ncnc(N)c23)cc1O,True
CHEMBL1241390,100000.0,1,100000.0,100000.0,4.0,CC(C)n1nc(-c2cccnc2)c2c(N)ncnc21,True
CHEMBL1241391,100000.0,1,100000.0,100000.0,4.0,CC(C)n1nc(-c2cncnc2)c2c(N)ncnc21,True
CHEMBL1241439,5960.0,1,5960.0,5960.0,5.2247537402597635,CC(C)n1nc(-c2cc(C=O)co2)c2c(N)ncnc21,True
CHEMBL1241481,170.0,1,170.0,170.0,6.769551078621726,COc1cc(-c2nn(C(C)C)c3ncnc(N)c23)ccc1NC(=O)OC(C)(C)C,True
CHEMBL1241482,100000.0,1,100000.0,100000.0,4.0,Nc1ncnc2c1c(-c1ccc(F)c(O)c1)nn2Cc1ocnc1-c1ccccc1,True
CHEMBL1241483,3860.0,1,3860.0,3860.0,5.413412695328245,COc1cc(-c2nn(C(C)C)c3ncnc(N)c23)ccc1F,True
CHEMBL1241484,158.0,1,158.0,158.0,6.801342913045577,CC(C)n1nc(-c2ccc(Cl)c(O)c2)c2c(N)ncnc21,True
CHEMBL1241485,3850.0,1,3850.0,3850.0,5.414539270491499,COc1cc(-c2nn(C(C)C)c3ncnc(N)c23)ccc1N,True
CHEMBL1241486,5320.0,1,5320.0,5320.0,5.274088367704952,COc1cc(-c2nn(C(C)C)c3ncnc(N)c23)ccc1NC(C)CO,True
CHEMBL1241487,33.0,1,33.0,33.0,7.481486060122112,Nc1ccc(-c2nn(C3CCCC3)c3ncnc(N)c23)cc1O,True
CHEMBL1241490,964.0,1,964.0,964.0,6.015922966097169,CC(C)n1nc(-c2ccc3occc3c2)c2c(N)ncnc21,True
CHEMBL1241491,575.0,1,575.0,575.0,6.2403321553103694,Nc1ncnc2c1c(-c1ccc3occc3c1)nn2C1CCCC1,True
CHEMBL1241492,8300.0,1,8300.0,8300.0,5.080921907623926,CC(C)n1nc(-c2ccc3nonc3c2)c2c(N)ncnc21,True
CHEMBL1241578,550.0,1,550.0,550.0,6.259637310505756,CC(C)n1nc(-c2ccc(Br)c(O)c2)c2c(N)ncnc21,True
CHEMBL1241579,4800.0,1,4800.0,4800.0,5.318758762624412,C[C@H](CN)n1nc(-c2ccc(Cl)c(O)c2)c2c(N)ncnc21,True
CHEMBL1241580,1150.0,1,1150.0,1150.0,5.939302159646388,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2C1CCC1,True
CHEMBL1241581,84.0,1,84.0,84.0,7.075720713938118,COc1cc(-c2nn(C3CCCC3)c3ncnc(N)c23)ccc1N,True
CHEMBL1241582,100000.0,1,100000.0,100000.0,4.0,CC(C)n1nc(-c2cccc(CO)c2)c2c(N)ncnc21,True
CHEMBL1241583,17000.0,1,17000.0,17000.0,4.769551078621726,CC(C)n1nc(-c2cccc(CC#N)c2)c2c(N)ncnc21,True
CHEMBL1241586,937.0,1,937.0,937.0,6.028260409112222,CC(C)n1nc(-c2ccc3[nH]c(=O)[nH]c3c2)c2c(N)ncnc21,True
CHEMBL1241587,5000.0,1,5000.0,5000.0,5.301029995663981,CC(C)n1nc(-c2ccc3c(c2)CCO3)c2c(N)ncnc21,True
CHEMBL1241588,15000.0,1,15000.0,15000.0,4.823908740944319,CC(C)n1nc(-c2ccc3c(c2)OCCO3)c2c(N)ncnc21,True
CHEMBL1241674,4400.0,1,4400.0,4400.0,5.356547323513812,CC(C)n1nc(-c2cc3cc(O)ccc3[nH]2)c2c(N)ncnc21,True
CHEMBL1241675,12000.0,1,12000.0,12000.0,4.920818753952375,Nc1ncnc2c1c(-c1ccn3ccnc3c1)nn2C1CCCC1,True
CHEMBL1241676,67.0,1,67.0,67.0,7.173925197299173,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2C1CCCC1,True
CHEMBL1241677,12400.0,1,12400.0,12400.0,4.906578314837765,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2[C@@H]1CCNC1,True
CHEMBL1241678,1580.0,1,1580.0,1580.0,5.801342913045577,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2[C@H]1CCOC1,True
CHEMBL1241679,100000.0,1,100000.0,100000.0,4.0,CC(C)n1nc(-c2cccc(C#N)c2)c2c(N)ncnc21,True
CHEMBL1241680,100000.0,1,100000.0,100000.0,4.0,CC(C)n1nc(-c2ccc(F)c(C#N)c2)c2c(N)ncnc21,True
CHEMBL1241681,2100.0,1,2100.0,2100.0,5.6777807052660805,Nc1ncnc2c1c(-c1ccc3ncccc3c1)nn2C1CCCC1,True
CHEMBL1241682,100000.0,1,100000.0,100000.0,4.0,Cc1ccc2cc(-c3nn(C(C)C)c4ncnc(N)c34)ccc2n1,True
CHEMBL1241683,100000.0,1,100000.0,100000.0,4.0,CC(C)n1nc(-c2ccc3nc(Cl)ccc3c2)c2c(N)ncnc21,True
CHEMBL1241684,100000.0,1,100000.0,100000.0,4.0,CC(C)n1nc(-c2cc3cc(C=O)ccc3s2)c2c(N)ncnc21,True
CHEMBL1241768,1400.0,1,1400.0,1400.0,5.853871964321762,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2[C@@H]1CCOC1,True
CHEMBL1241769,9380.0,1,9380.0,9380.0,5.027797161620935,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2CC1CCCN1,True
CHEMBL1241770,2010.0,1,2010.0,2010.0,5.6968039425795105,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2CC1CCNC1,True
CHEMBL1241771,8900.0,1,8900.0,8900.0,5.050609993355087,CC(C)n1nc(-c2ccc(C#N)c(F)c2)c2c(N)ncnc21,True
CHEMBL1241772,100000.0,1,100000.0,100000.0,4.0,CC(C)n1nc(-c2ccc(C#N)nc2)c2c(N)ncnc21,True
CHEMBL1241773,12000.0,1,12000.0,12000.0,4.920818753952375,CC(=O)c1ccc(-c2nn(C(C)C)c3ncnc(N)c23)cc1,True
CHEMBL1241774,18000.0,1,18000.0,18000.0,4.7447274948966935,CC(C)n1nc(-c2ccc3nccnc3c2)c2c(N)ncnc21,True
CHEMBL1241775,70000.0,1,70000.0,70000.0,4.154901959985743,CC(C)n1nc(-c2cnc3nccnc3c2)c2c(N)ncnc21,True
CHEMBL1241776,7400.0,1,7400.0,7400.0,5.130768280269024,CC(C)n1nc(-c2ccc3nc[nH]c(=O)c3c2)c2c(N)ncnc21,True
CHEMBL1241858,2720.0,1,2720.0,2720.0,5.565431095965801,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2CC1CCCNC1,True
CHEMBL1241859,100000.0,1,100000.0,100000.0,4.0,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2CC1CCNCC1,True
CHEMBL1241860,9000.0,1,9000.0,9000.0,5.045757490560675,CC(C)n1nc(-c2ccc(C=O)c(F)c2)c2c(N)ncnc21,True
CHEMBL1241861,10000.0,1,10000.0,10000.0,5.0,CC(C)n1nc(-c2cc(F)c(C=O)c(F)c2)c2c(N)ncnc21,True
CHEMBL1241862,100000.0,1,100000.0,100000.0,4.0,CC(C)n1nc(-c2ccc(C(N)=O)c(Cl)c2)c2c(N)ncnc21,True
CHEMBL1241863,6700.0,1,6700.0,6700.0,5.173925197299173,CC(C)n1nc(-c2ccc3[nH]c(=O)ccc3c2)c2c(N)ncnc21,True
CHEMBL1241864,1400.0,1,1400.0,1400.0,5.853871964321762,Nc1ncnc2c1c(-c1ccc3[nH]c(=O)ccc3c1)nn2C1CCCC1,True
CHEMBL1241943,20500.0,1,20500.0,20500.0,4.688246138944246,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2CCC1CCCNC1,True
CHEMBL1241944,2600.0,1,2600.0,2600.0,5.585026652029182,CC(C)n1nc(-c2ccc(C#N)c(O)c2)c2c(N)ncnc21,True
CHEMBL1241945,1040.0,1,1040.0,1040.0,5.982966660701219,CC(C)n1nc(-c2ccc(O)c(F)c2)c2c(N)ncnc21,True
CHEMBL1241946,2800.0,1,2800.0,2800.0,5.552841968657781,CC(=O)c1cccc(-c2nn(C(C)C)c3ncnc(N)c23)c1,True
CHEMBL1241947,9900.0,1,9900.0,9900.0,5.004364805402449,Cc1cc(-c2nn(C(C)C)c3ncnc(N)c23)sc1C=O,True
CHEMBL1241948,100000.0,1,100000.0,100000.0,4.0,CC(C)n1nc(-c2cccc(NS(C)(=O)=O)c2)c2c(N)ncnc21,True
CHEMBL1241949,12000.0,1,12000.0,12000.0,4.920818753952375,CC(C)n1nc(-c2ccc3nc(N)ccc3c2)c2c(N)ncnc21,True
CHEMBL1241950,7000.0,1,7000.0,7000.0,5.154901959985743,CC(C)n1nc(-c2ccc3nc(NN)ccc3c2)c2c(N)ncnc21,True
CHEMBL1242024,954.0,1,954.0,954.0,6.020451625295905,Cc1cc(O)ccc1-c1nn(C(C)C)c2ncnc(N)c12,True
CHEMBL1242026,663.0,1,663.0,663.0,6.178486471595226,Cc1ccc(-c2nn(C(C)C)c3ncnc(N)c23)cc1O,True
CHEMBL1242027,10200.0,1,10200.0,10200.0,4.991399828238082,COc1cc(F)c(-c2nn(C(C)C)c3ncnc(N)c23)cc1F,True
CHEMBL1242028,6900.0,1,6900.0,6900.0,5.161150909262744,CC(C)n1nc(-c2cc(F)c(O)cc2F)c2c(N)ncnc21,True
CHEMBL1242029,1400.0,1,1400.0,1400.0,5.853871964321762,COc1cccc(-c2nn(C(C)C)c3ncnc(N)c23)c1,True
CHEMBL1242030,12800.0,1,12800.0,12800.0,4.892790030352131,CC(C)n1nc(-c2ccc(NS(C)(=O)=O)cc2)c2c(N)ncnc21,True
CHEMBL1242031,100000.0,1,100000.0,100000.0,4.0,CC(C)n1nc(-c2cccc(S(N)(=O)=O)c2)c2c(N)ncnc21,True
CHEMBL1242032,100000.0,1,100000.0,100000.0,4.0,CC(C)n1nc(-c2ccc(S(N)(=O)=O)cc2)c2c(N)ncnc21,True
CHEMBL1242033,100000.0,1,100000.0,100000.0,4.0,CC(C)n1nc(-c2ccc3nccc(NC(=O)OC(C)(C)C)c3c2)c2c(N)ncnc21,True
CHEMBL1242034,100000.0,1,100000.0,100000.0,4.0,CC(C)n1nc(-c2ccc3nccc(N)c3c2)c2c(N)ncnc21,True
CHEMBL1242109,1670.0,1,1670.0,1670.0,5.777283528852417,CCC(C)n1nc(-c2ccc(C)c(O)c2)c2c(N)ncnc21,True
CHEMBL1242110,3720.0,1,3720.0,3720.0,5.429457060118103,CC(C)n1nc(-c2cccc(O)c2F)c2c(N)ncnc21,True
CHEMBL1242111,1770.0,1,1770.0,1770.0,5.752026733638193,Nc1ncnc2c1c(-c1cccc(O)c1F)nn2C1CCCC1,True
CHEMBL1242112,908.0,1,908.0,908.0,6.041914151478915,COc1cc(-c2nn(C(C)C)c3ncnc(N)c23)ccc1O,True
CHEMBL1242113,6450.0,1,6450.0,6450.0,5.1904402853647325,CCn1nc(-c2ccc(OC)c(O)c2)c2c(N)ncnc21,True
CHEMBL1242114,2190.0,1,2190.0,2190.0,5.6595558851598815,COc1ccc(-c2nn(C(C)C)c3ncnc(N)c23)cc1O,True
CHEMBL1242115,579.0,1,579.0,579.0,6.237321436272564,CC(C)n1nc(-c2cccc(C(=O)NC3=NCCS3)c2)c2c(N)ncnc21,True
CHEMBL1242117,10000.0,1,10000.0,10000.0,5.0,Cn1nc(-c2ccc3occc(=O)c3c2)c2c(N)ncnc21,True
CHEMBL1242118,29000.0,1,29000.0,29000.0,4.5376020021010435,CC(C)n1nc(-c2ccc3occc(=O)c3c2)c2c(N)ncnc21,True
CHEMBL1242119,100000.0,1,100000.0,100000.0,4.0,Nc1ncnc2c1c(-c1ccc3occc(=O)c3c1)nn2C1CCCC1,True
CHEMBL1242198,576.0,1,576.0,576.0,6.239577516576788,CC(C)n1nc(-c2cc(O)cc(F)c2)c2c(N)ncnc21,True
CHEMBL1242199,751.0,1,751.0,751.0,6.124360062995832,Nc1ncnc2c1c(-c1cc(O)cc(F)c1)nn2C1CCCC1,True
CHEMBL1242200,11000.0,1,11000.0,11000.0,4.958607314841775,COc1cc(Br)cc(-c2nn(C(C)C)c3ncnc(N)c23)c1,True
CHEMBL1242201,437.0,1,437.0,437.0,6.359518563029578,COc1ccc(-c2nn(C3CCCC3)c3ncnc(N)c23)cc1O,True
CHEMBL1242202,270.0,1,270.0,270.0,6.568636235841012,COc1ccc(-c2nn(C3CCC(C)C3)c3ncnc(N)c23)cc1O,True
CHEMBL1242203,17000.0,1,17000.0,17000.0,4.769551078621726,COc1ccc(-c2nn(C3CNC3)c3ncnc(N)c23)cc1O,True
CHEMBL1242207,25000.0,1,25000.0,25000.0,4.6020599913279625,CC(C)n1nc(-c2ccc3cnccc3c2)c2c(N)ncnc21,True
CHEMBL1242208,100000.0,1,100000.0,100000.0,4.0,CC(C)n1nc(-c2ccc3ccncc3c2)c2c(N)ncnc21,True
CHEMBL1242209,18000.0,1,18000.0,18000.0,4.7447274948966935,Cc1ccc2ccc(-c3nn(C(C)C)c4ncnc(N)c34)cc2n1,True
CHEMBL1242285,249.0,1,249.0,249.0,6.603800652904264,CC(C)n1nc(-c2cc(O)cc(Br)c2)c2c(N)ncnc21,True
CHEMBL1242286,4320.0,1,4320.0,4320.0,5.364516253185088,COCOc1cc(-c2nn(C(C)C)c3ncnc(N)c23)ccc1Br,True
CHEMBL1242287,324.0,1,324.0,324.0,6.489454989793388,Nc1ncnc2c1c(-c1ccc(Br)c(O)c1)nn2C1CCC1,True
CHEMBL1242288,12600.0,1,12600.0,12600.0,4.8996294548824375,COc1ccc(-c2nn([C@@H]3CCNC3)c3ncnc(N)c23)cc1O,True
CHEMBL1242289,768.0,1,768.0,768.0,6.114638779968487,CCOc1ccc(-c2nn(C3CCCC3)c3ncnc(N)c23)cc1O,True
CHEMBL1242290,3020.0,1,3020.0,3020.0,5.51999305704285,COc1ccc(-c2nn(C(C)C)c3ncnc(N)c23)cc1OC,True
CHEMBL1242293,380.0,1,380.0,380.0,6.42021640338319,CC(C)n1nc(-c2cnc3[nH]ccc3c2)c2c(N)ncnc21,True
CHEMBL1242294,176.0,1,176.0,176.0,6.75448733218585,CC(C)n1nc(-c2ccc3[nH]ccc3c2)c2c(N)ncnc21,True
CHEMBL1242295,734.0,1,734.0,734.0,6.13430394008393,Nc1ncnc2c1c(-c1ccc3[nH]ccc3c1)nn2C1CCCC1,True
CHEMBL1242376,236.0,1,236.0,236.0,6.627087997029893,Nc1ncnc2c1c(-c1ccc(Br)c(O)c1)nn2C1CCCC1,True
CHEMBL1242377,1400.0,1,1400.0,1400.0,5.853871964321762,CC(C)n1nc(-c2ccc(F)c(O)c2)c2c(N)ncnc21,True
CHEMBL1242378,100000.0,1,100000.0,100000.0,4.0,C[C@H](CN)n1nc(-c2ccc(F)c(O)c2)c2c(N)ncnc21,True
CHEMBL1242379,6340.0,1,6340.0,6340.0,5.1979107421182675,COc1ccc(-c2nn(C(C)(C)C)c3ncnc(N)c23)cc1OC,True
CHEMBL1242380,12000.0,1,12000.0,12000.0,4.920818753952375,COc1ccc(-c2nn(C[C@H](C)CO)c3ncnc(N)c23)cc1OC,True
CHEMBL1242381,18000.0,1,18000.0,18000.0,4.7447274948966935,COc1ccc(-c2nn(C[C@@H](C)CO)c3ncnc(N)c23)cc1OC,True
CHEMBL1242384,955.0,1,955.0,955.0,6.019996628416253,CC(C)n1nc(-c2ccc3c(ccn3C)c2)c2c(N)ncnc21,True
CHEMBL1242385,539.0,1,539.0,539.0,6.268411234813261,Cn1ccc2cc(-c3nn(C4CCCC4)c4ncnc(N)c34)ccc21,True
CHEMBL1242386,1100.0,1,1100.0,1100.0,5.958607314841775,CC(C)n1nc(-c2ccc3[nH]ncc3c2)c2c(N)ncnc21,True
CHEMBL1242468,26000.0,1,26000.0,26000.0,4.585026652029182,C[C@@H](CN)n1nc(-c2ccc(F)c(O)c2)c2c(N)ncnc21,True
