molecule_chembl_id,canonical_smiles,pIC50,MolWt,LogP,TPSA,HBD,HBA,RotatableBonds,RingCount,HeavyAtomCount
CHEMBL4227552,C=CC(=O)Nc1cccc(NC(=O)Nc2ccnc(Nc3ccc(N4CCN(CCF)CC4)cc3OC)n2)c1,6.801342913045577,534.5960000000003,4.088800000000003,123.75,4,8,10,4,39
CHEMBL422758,COc1cc2c(Nc3c(F)cc(Cl)cc3F)ncnc2cc1OCC1CCN(C)CC1,6.346787486224656,448.9010000000003,5.034200000000005,59.51,1,6,6,4,31
CHEMBL4227701,C=CC(=O)Nc1cc(Nc2ncc3nc(Nc4ccccc4)n(C(C)C)c3n2)c(OC)cc1N(C)CCN(C)C,8.292429823902063,543.6760000000003,5.025300000000004,112.47,3,9,12,4,40
CHEMBL4227812,C=CC(=O)Nc1cccc(NC(=O)Nc2ccnc(Nc3ccc(OC)cc3OC)n2)c1,6.458420756053419,434.4560000000002,4.005900000000001,126.50000000000001,4,7,8,3,32
CHEMBL4228018,C=CC(=O)Nc1cccc(NC(=O)Nc2ccnc(Nc3ccc(OCCOC)cc3)n2)c1,6.575118363368933,448.48300000000023,4.013900000000002,126.50000000000001,4,7,10,3,33
CHEMBL4228120,O=C(N/N=C/c1cc(F)c(F)cc1Cl)N1CCc2ncnc(Nc3ccc(F)c(Cl)c3)c2C1,7.373659632624958,495.2920000000002,5.046100000000002,82.51,2,5,4,4,33
CHEMBL4228176,C=CC(=O)Nc1cccc(NC(=O)Nc2ccnc(Nc3ccc(N4CCC(N(CC)CC)CC4)cc3OC)n2)c1,7.341988603342887,558.6870000000004,5.307900000000005,123.75,4,8,11,4,41
CHEMBL4228473,C=CC(=O)Nc1cccc(NC(=O)Nc2ccnc(Nc3ccc(N4CCN(C)CC4)cc3OC)n2)c1,7.769551078621726,502.57900000000035,3.749100000000002,123.75,4,8,8,4,37
CHEMBL4228518,CN(C)CCOc1ccc(Nc2ncc3nc(Sc4ccc(F)cc4)n(C4CCOCC4)c3n2)cc1,7.234704070301944,508.6230000000003,5.152100000000004,77.33,1,8,9,5,36
CHEMBL4228672,C=CC(=O)Nc1cc(Nc2ncc3ncn(-c4ccc(Cl)cc4)c3n2)c(OC)cc1N(C)CCN(C)C,8.288192770958808,521.0250000000003,4.343400000000003,100.44,2,8,10,4,37
CHEMBL4228848,C=CC(=O)Nc1cccc(NC(=O)Nc2ccnc(Nc3ccc(C(=O)N4CCOCC4)cc3OC)n2)c1,6.892790030352131,517.5460000000004,3.4697000000000013,146.81,4,8,8,4,38
CHEMBL4229010,C=CC(=O)Nc1cccc(NC(=O)Nc2ccnc(Nc3ccc(N(CC)CC)cc3OC)n2)c1,6.950781977329818,475.5530000000003,4.843500000000003,120.51,4,7,10,3,35
CHEMBL4229213,O=C(N/N=C/c1cccs1)N1CCc2ncnc(Nc3ccc(F)c(Cl)c3)c2C1,7.204119982655925,430.89600000000013,4.176000000000003,82.51,2,6,4,4,29
CHEMBL4229266,C=CC(=O)Nc1cccc(NC(=O)Nc2ccnc(Nc3ccc(C(=O)N(CC)CC)cc3OC)n2)c1,6.995678626217357,503.56300000000033,4.479300000000003,137.57999999999998,4,7,10,3,37
CHEMBL423224,Brc1cccc(Nc2[nH]cnc3nc4ccccc4c2-3)c1,6.4808285361783415,339.1960000000001,4.568800000000001,53.6,2,3,2,4,21
CHEMBL4237916,CCCN(c1ccc(OC)cc1)c1ncnc2occ(C)c12,8.148741651280925,297.35800000000006,4.087920000000003,51.39,0,5,5,3,22
CHEMBL4238771,Clc1ccc(SCc2n[nH]c(-c3ccc(Cl)cc3)n2)cc1,4.341988603342887,336.247,5.070800000000003,41.57,1,3,4,3,21
CHEMBL4239716,CSc1ccc(N(C)c2ncnc3occ(C)c23)cc1,8.142667503568731,285.372,4.021020000000004,42.160000000000004,0,5,3,3,20
CHEMBL424093,Brc1cccc(Nc2ncnc3ccc(N/N=N/Cc4ccccc4)cc23)c1,7.602059991327962,433.31300000000016,6.115200000000003,74.56,2,5,6,4,28
CHEMBL4241486,O=C(N/N=C1\CC2(CCCCC2)Oc2c1ccc1ccccc21)C1C2CC3CC(C2)CC1C3,5.920818753952375,442.60300000000024,6.217800000000007,50.69,1,3,2,8,33
CHEMBL4241638,CCN(c1ccc(OC)cc1)c1ncnc2occ(C)c12,7.033858267260968,283.3310000000001,3.6978200000000028,51.39,0,5,4,3,21
CHEMBL4241867,O=C(N/N=C1\CC2(CCCC2)Oc2ccccc21)Nc1ccc(Cl)cc1,5.721246399047171,369.852,4.9611000000000045,62.72,2,3,2,4,26
CHEMBL424252,CCN(CC)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)c(C#N)cnc2cc1OC,5.718966632752272,481.95900000000023,5.487680000000005,90.28,2,6,9,3,34
CHEMBL4242522,CCc1ccc(N(C)c2ncnc3occ(C)c23)cc1,8.397940008672037,267.332,3.8615200000000023,42.160000000000004,0,4,3,3,20
CHEMBL424302,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCCCCCCCCCNC(=O)/C(C#N)=C/c1ccc(O)c(O)c1,5.886056647693163,546.6240000000005,4.3763600000000045,186.69999999999996,6,8,15,2,40
CHEMBL424375,COc1cccc(-c2cn(-c3ccc(CNCCO)cc3)c3ncnc(N)c23)c1,5.474955192963154,389.45900000000006,2.7602,98.22,3,6,7,4,29
CHEMBL4244030,NCCCCCCC(=S)N/N=C1\CC2(CCCCC2)Oc2c1ccc1ccccc21,5.853871964321762,423.6260000000002,5.855500000000006,59.64,2,4,7,4,30
CHEMBL4245415,Cc1coc2ncnc(N(C)c3ccc(N(C)C)cc3)c12,8.508638306165727,282.34700000000004,3.3651200000000028,45.400000000000006,0,5,3,3,21
CHEMBL4245874,COc1ccc(Nc2ncnc3occ(C)c23)cc1,6.548060130634897,255.27700000000002,3.2834200000000013,60.18,1,5,3,3,19
CHEMBL4246256,Oc1cccc(Nc2nnnc3sc4c(c23)CCC4)c1,4.283078926833239,284.34400000000005,3.0242000000000004,70.93,2,6,2,4,20
CHEMBL424853,Fc1ccc2c(c1)CNc1c(Nc3ccc(F)c(Cl)c3)ncnc1O2,5.3872161432802645,360.75100000000003,4.869600000000002,59.07000000000001,2,5,2,4,25
CHEMBL4250191,COc1ccc(N(C)c2ncnc3occ(C)c23)cc1,7.809668301829708,269.304,3.3077200000000015,51.39,0,5,3,3,20
CHEMBL4250210,CNc1ccc(N(C)c2ncnc3occ(C)c23)cc1,8.193820026016112,268.32,3.3408200000000017,54.19,1,5,3,3,20
CHEMBL4250273,COc1ccc(N(c2ncnc3occ(C)c23)C(C)C)cc1,7.995678626217357,297.358,4.086320000000003,51.39,0,5,4,3,22
CHEMBL4251297,Oc1ccc(Nc2nnnc3sc4c(c23)CCC4)cc1,4.411952503013917,284.344,3.0242000000000013,70.93,2,6,2,4,20
CHEMBL425402,Fc1ccc(Nc2ncnc3c2NCc2ccccc2O3)cc1Cl,5.721246399047171,342.7610000000001,4.730500000000001,59.07000000000001,2,5,2,4,24
CHEMBL425601,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)C1(C(N)=O)CN(C(C)C)C1,8.045757490560675,486.9790000000004,3.554400000000003,96.61,2,7,8,4,34
CHEMBL425738,CCOC(=O)c1cc2c(Nc3ccc4c(cnn4Cc4ccccc4)c3)ncnn2c1,6.920818753952375,412.45300000000003,4.047600000000002,86.33999999999999,1,6,6,5,31
CHEMBL426124,COc1ccc2c(c1)CNc1c(Nc3ccc(F)c(Cl)c3)ncnc1O2,5.782516055786093,372.7870000000001,4.739100000000002,68.3,2,6,3,4,26
CHEMBL426580,Cc1nc2cc3c(Nc4cccc(Br)c4)ncnc3cc2[nH]1,9.537602002101044,354.211,4.320620000000002,66.49000000000001,2,4,2,4,22
CHEMBL427298,CN(C)CCn1cnc2c(Cl)c3c(Nc4cccc(Br)c4)ncnc3cc21,6.692503962086787,445.7520000000001,4.700600000000003,58.870000000000005,1,5,5,4,27
CHEMBL427671,Cc1ccn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12,7.091514981121351,372.4070000000001,4.318420000000002,60.04,1,4,4,5,28
CHEMBL4276744,C=CC(=O)Nc1ccccc1Nc1nc(Nc2ccc(OCCCN3CCOCC3)cc2)ncc1Cl,7.667561540084394,509.01000000000045,4.842800000000004,100.64,3,8,11,4,36
CHEMBL4276842,C=CC(=O)Nc1cccc(-n2c(=O)c(=O)n(C)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,6.620966568182032,542.6000000000003,2.107899999999999,126.61999999999999,2,9,7,5,40
CHEMBL4276965,COc1ccc(OC)c(Nc2cc(Nc3ccc(S(N)(=O)=O)cc3)ncn2)c1,6.20551195334083,401.4480000000001,2.6284,128.46,3,8,7,3,28
CHEMBL4277822,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(CC(=O)N4CCOCC4)cc3)ncc2Cl)c1,6.997833938243492,493.95100000000036,4.191700000000003,105.67999999999999,2,7,8,4,35
CHEMBL4277911,C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(CC)CCN(C)C,7.882728704344236,525.6570000000004,5.055000000000004,87.55,2,7,11,4,39
CHEMBL4277912,C=CC(=O)Nc1cccc(-n2c(=O)c(=O)n(C(C)C)c3cnc(Nc4ccc(N5CCN(C)CC5)c(OC)c4)nc32)c1,8.30539480106643,570.6540000000002,3.1518000000000015,126.61999999999999,2,9,8,5,42
CHEMBL4278031,COc1cccc(Nc2cc(Nc3cccc(Cl)c3)ncn2)c1,6.011441043121384,326.78700000000003,4.625800000000003,59.07,2,5,5,3,23
CHEMBL4278226,C=CC(=O)Nc1ccccc1Nc1nc(Nc2ccc(NC(=O)CN3CCOCC3)cc2)ncc1Cl,7.66354026615147,507.9820000000003,4.012400000000002,120.51,4,8,9,4,36
CHEMBL427832,OCCN(CCO)CCCNc1c(Br)cccc1Nc1ncnc2ccncc12,8.92009553233328,461.3640000000001,2.6195000000000004,106.43,4,8,11,3,29
CHEMBL4278325,C=CC(=O)Nc1cccc(-n2c(=O)c(=O)n(C(C)C)c3cnc(Nc4ccc(N(C)CCN(C)C)cc4OC)nc32)c1,6.920818753952375,572.6700000000002,3.397800000000002,126.61999999999999,2,9,11,4,42
CHEMBL4278815,C=C=CC(=O)Nc1cc(Nc2nccc(-c3cnn4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,7.926281649653877,498.5910000000003,3.8209000000000017,99.91999999999999,2,8,10,4,37
CHEMBL4278886,Nc1ccc(-c2cc3c(Nc4ccc(Oc5cccc(C(F)(F)F)c5)c(Cl)c4)ncnc3s2)cc1,7.669586226650809,512.9440000000002,8.148600000000002,73.06,2,6,5,5,35
CHEMBL4278997,O=C(O)CCCC(=O)Nc1cc(Nc2ccccc2)ncn1,6.978810700930062,300.31800000000004,2.4136000000000006,104.21,3,5,7,2,22
CHEMBL4279008,COc1ccc(-c2nc3sc(-c4ccc(Cl)cc4)cn3n2)cc1,5.823908740944319,341.82300000000004,4.786800000000004,39.42,0,4,3,4,23
CHEMBL4279016,C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N1CCC(N2CCN(C)CC2)CC1,8.488116639021126,592.748,4.883300000000004,90.78999999999999,2,8,8,6,44
CHEMBL4279057,C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N1CCC(N(C)C)C1,8.008773924307505,523.6410000000003,4.807400000000004,87.55,2,7,8,5,39
CHEMBL4279227,C=C=CC(=O)Nc1cc(Nc2nccc(-c3c[nH]c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,8.732828271596986,497.6030000000003,4.654500000000003,98.41,3,7,10,4,37
CHEMBL4279709,FC(F)(F)c1ccc(/C=N/Nc2nc(-c3ccc(Cl)cc3Cl)cs2)cc1,5.261219441515631,416.2550000000001,6.581700000000002,37.28,1,4,4,3,26
CHEMBL4279863,O=C(N/N=C/c1cccn1CCCN1CCCC1)Nc1ccc(Oc2ccnc3[nH]ccc23)cc1,4.346787486224656,471.565,4.798200000000004,99.57,3,5,9,5,35
CHEMBL4280174,C=CC(=O)Nc1ccccc1Nc1nc(Nc2ccc(CN3CCOCC3)cc2)ncc1Cl,7.815308569182401,464.95700000000033,4.573900000000003,91.41,3,7,8,4,33
CHEMBL428039,CCOc1cc2ncnc(NC3=CC(=O)C(OC)=CC3=O)c2cc1NC(=O)/C=C/CN(C)C,6.097290187030123,451.48300000000023,2.0626999999999995,122.75000000000001,2,9,9,3,33
CHEMBL4280395,COc1ccc(OC)c(Nc2cc(Nc3ccc(F)cc3)ncn2)c1,6.565431095965801,340.35800000000006,4.1201000000000025,68.30000000000001,2,6,6,3,25
CHEMBL428046,Fc1cccc(Cn2ncc3cc(Nc4ncnn5ccc(COC[C@H]6CNCCO6)c45)ccc32)c1,7.080921907623926,487.5390000000004,3.5150000000000015,90.53000000000002,2,7,8,6,36
CHEMBL4280749,O=C1Nc2ccc(S(=O)(=O)N3CCOCC3)cc2/C1=N/c1ccc(/N=C2\C(=O)Nc3ccc(S(=O)(=O)N4CCOCC4)cc32)cc1,5.927382523454764,664.7219999999999,1.8742,176.14,2,10,6,7,46
CHEMBL4280817,O=C1CSC(N2N=C(c3ccncc3)CC2c2ccc(Br)cc2)=N1,8.045757490560675,401.28900000000004,3.6246000000000027,57.92,0,5,2,4,24
CHEMBL4280835,CS(=O)(=O)Nc1ccc(-c2cc3c(Nc4ccc(Oc5cccc(C(F)(F)F)c5)c(Cl)c4)ncnc3s2)cc1,7.326979092871104,591.0360000000002,7.9379000000000035,93.21000000000001,2,7,7,5,39
CHEMBL4280993,C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(C)cc1N(C)CCN(C)C,7.787812395596042,495.6310000000003,4.964720000000004,78.32,2,6,9,4,37
CHEMBL4281367,C=CC(=O)Nc1cccc(-n2c(=O)c(=O)[nH]c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,8.576754126063193,528.5730000000003,2.0974999999999993,137.48000000000002,3,9,7,5,39
CHEMBL4281413,O=C(Nc1cc(Nc2ccc(Cl)cc2)ncn1)c1ccc(F)cc1,5.851089006890644,342.7610000000001,4.2650000000000015,66.91,2,4,4,3,24
CHEMBL4281426,O=C1Nc2ccc(S(=O)(=O)N3CCOCC3)cc2/C1=N/Nc1ccccc1,7.337242168318426,386.433,1.4757999999999996,100.10000000000001,2,6,4,4,27
CHEMBL4282460,O=C(O)CCCC(=O)Nc1cc(Nc2cccc(Cl)c2)ncn1,7.769551078621726,334.76300000000003,3.067,104.21,3,5,7,2,23
CHEMBL4282482,Clc1ccc(-c2cn3nc(-c4ccccc4)nc3s2)cc1,5.142667503568731,311.797,4.778200000000003,30.19,0,3,2,4,21
CHEMBL4282506,N#CCC(=O)N/N=C1\C(=O)Nc2ccc(S(=O)(=O)N3CCOCC3)cc21,7.471083299722345,377.38200000000023,-0.6064199999999997,140.95999999999998,2,7,4,3,26
CHEMBL4282523,C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)ccc1N(C)CCN(C)C,7.915423722065669,481.60400000000027,4.656300000000003,78.32,2,6,9,4,36
CHEMBL4282543,C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1OCCN1CCN(C)CC1,8.145693958198919,553.6670000000003,4.293300000000003,96.78,2,8,10,5,41
CHEMBL4282688,C=C=CC(=O)Nc1cc(Nc2ncc(OC)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,8.455931955649724,541.6560000000003,4.673500000000003,96.78,2,8,11,4,40
CHEMBL4282879,COc1ccc(OC)c(Nc2cc(NC(=O)CCCC(=O)O)ncn2)c1,7.167491087293763,360.37000000000006,2.4307999999999996,122.67,3,7,9,2,26
CHEMBL4282954,C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N1CCOCC1,8.1518108830086,496.57100000000037,4.503700000000003,93.54,2,7,7,5,37
CHEMBL4283061,CCOC(=O)CCCC(=O)Nc1cc(Nc2cccc(Cl)c2)ncn1,7.568636235841012,362.8170000000001,3.5455000000000014,93.21000000000001,2,6,8,2,25
CHEMBL4283097,COc1ccc(OC)c(Nc2cc(NCCc3cccs3)ncn2)c1,6.945004138470859,356.451,3.953500000000002,68.30000000000001,2,7,8,3,25
CHEMBL4283517,COc1cc(Nc2cc(Nc3ccc(Cl)cc3)ncn2)cc(OC)c1OC,6.045275209020938,386.83900000000017,4.643000000000004,77.53,2,7,7,3,27
CHEMBL4283823,COc1ccc(Nc2cc(NC(=O)c3ccccc3)ncn2)cc1,7.2716462179787715,320.35200000000003,3.4811000000000005,76.14,2,5,5,3,24
CHEMBL4283970,O=C(O)CCCC(=O)Nc1cc(N2CCOCC2)ncn1,7.494850021680094,294.311,0.5065999999999997,104.64999999999999,2,6,6,2,21
CHEMBL4284071,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(CN4CCOCC4)cc3)ncc2Cl)c1,9.148741651280924,464.95700000000033,4.573900000000003,91.41,3,7,8,4,33
CHEMBL4284413,O=C(Nc1nccs1)C(c1ccccc1)N1Cc2ccccc2C1=O,6.505845405981557,349.41500000000013,3.478900000000002,62.300000000000004,1,4,4,4,25
CHEMBL4284684,C=CC(=O)Nc1ccccc1Nc1nc(Nc2ccc(OCC(=O)N3CCOCC3)cc2)ncc1Cl,7.605548319173784,508.96600000000035,3.979300000000003,117.71,3,8,9,4,36
CHEMBL4284780,C=CC(=O)Nc1cccc(-n2c(=O)c(=O)n(CC)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,7.386158178123931,556.6270000000002,2.5907999999999998,126.61999999999999,2,9,8,5,41
CHEMBL4284841,COc1ccc(C2=C(C#N)C3=NC4=Nc5ccc(S(=O)(=O)N6CCOCC6)cc5C4=NC3C(O)=C2C#N)cc1,6.96657624451305,540.5610000000004,2.6986600000000003,160.73,1,10,4,6,39
CHEMBL4284911,COc1cccc(Nc2cc(Nc3ccc(S(N)(=O)=O)cc3)ncn2)c1,5.910448117113546,371.4220000000001,2.6198000000000006,119.22999999999999,3,7,6,3,26
CHEMBL4285217,C=CC(=O)Nc1cccc(-n2c(=O)c(=O)n(CCC)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,8.853871964321762,570.6540000000002,2.980900000000001,126.61999999999999,2,9,9,5,42
CHEMBL428534,COc1cc2c(Nc3ccc(C)cc3F)ncnc2cc1OCC1CCNCC1,6.301029995663981,396.4660000000003,4.207920000000003,68.3,2,6,6,4,29
CHEMBL4285894,Cc1oc2ncnc(Nc3cccc(Br)c3)c2c1C(=O)O,6.123782159408358,348.1560000000001,3.735520000000002,88.25000000000001,2,5,3,3,21
CHEMBL4286031,Fc1cc(F)cc(NC(=S)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)c1,7.221848749616356,486.34500000000014,6.2230000000000025,61.870000000000005,3,4,4,4,30
CHEMBL4286241,C=CC(=O)Nc1cccc(-n2c(=O)c(=O)n(C(C)C)c3cnc(Nc4ccc(OCCN(C)C)cc4OC)nc32)c1,6.976747540366288,559.6270000000002,3.3404000000000016,132.61,2,9,11,4,41
CHEMBL4286263,O=C(O)CCCC(=O)Nc1cc(Nc2cccc(Br)c2)ncn1,7.154901959985743,379.21400000000006,3.176100000000001,104.21,3,5,7,2,23
CHEMBL4286318,C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,7.834162375309871,511.63000000000034,4.664900000000003,87.55,2,7,10,4,38
CHEMBL4286374,O=C(Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)c1ccc(C(F)(F)F)cc1O,6.920818753952375,503.2780000000001,6.112600000000004,87.14,3,5,4,4,32
CHEMBL4286733,O=C(Nc1ccc(-c2cc3c(Nc4ccc(Oc5cccc(C(F)(F)F)c5)c(Cl)c4)ncnc3s2)cc1)NC1CC1,6.950781977329818,596.0339999999999,8.850299999999999,88.17,3,6,7,6,41
CHEMBL4286871,CCNc1cc(Nc2cccc(Cl)c2)ncn1,6.769551078621726,248.717,3.3054000000000014,49.84,2,4,4,2,17
CHEMBL428690,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@H](O)C1,4.6777807052660805,401.8460000000001,3.3046000000000015,94.14,3,6,2,4,28
CHEMBL4286943,COc1cc(-c2nc3sc(-c4ccccc4)cn3n2)cc(OC)c1OC,5.552841968657781,367.4300000000002,4.150600000000004,57.88000000000001,0,6,5,4,26
CHEMBL4286998,c1ccc(-c2nc3sc(-c4ccccc4)cn3n2)cc1,5.008773924307505,277.35200000000003,4.124800000000003,30.19,0,3,2,4,20
CHEMBL4287141,C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4cc(F)ccc34)n2)c(OC)cc1N(C)CCN(C)C,8.24033215531037,529.6200000000002,4.804000000000004,87.55,2,7,10,4,39
CHEMBL4287401,C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1OCCN1CCOCC1,7.808269606637143,540.6240000000003,4.3781000000000025,102.77000000000001,2,8,10,5,40
CHEMBL428741,CCOc1cc2ncnc(NC3=CC(=O)C(OCc4cccc(F)c4)=CC3=O)c2cc1NC(=O)/C=C/CN(C)C,7.627087997029894,545.5710000000001,3.7722000000000016,122.75000000000001,2,9,11,4,40
CHEMBL4287629,O=C(O)CCC(=O)Nc1cc(Nc2ccc(Cl)cc2)ncn1,6.101274818410507,320.73600000000005,2.6769000000000007,104.21,3,5,6,2,22
CHEMBL428777,C[C@@H](Oc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12)C(=O)N(C)C,7.657577319177793,477.95200000000017,4.856300000000003,89.47000000000001,1,7,8,4,34
CHEMBL4288080,C=CC(=O)Nc1ccccc1Nc1nc(Nc2ccc(OCCN3CCOCC3)cc2)ncc1Cl,7.872895201635192,494.9830000000004,4.452700000000004,100.64,3,8,10,4,35
CHEMBL4288246,C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN1CCOCC1,7.665546248849069,553.6670000000003,4.435500000000003,96.78,2,8,10,5,41
CHEMBL4288262,Clc1ccc(Nc2cc(Nc3cccc(Cl)n3)ncn2)cc1,6.5583048643592825,332.194,4.665600000000002,62.730000000000004,2,5,4,3,22
CHEMBL4288300,COc1cccc(Nc2cc(Nc3cc(OC)ccc3OC)ncn2)c1,7.773400094792643,352.39400000000006,3.989600000000002,77.53,2,7,7,3,26
CHEMBL4288374,O=C(NCCN1CCOCC1)Nc1ccc(-c2cc3c(Nc4ccc(Oc5cccc(C(F)(F)F)c5)c(Cl)c4)ncnc3s2)cc1,7.037630664329979,669.1290000000001,8.020100000000005,100.64000000000001,3,8,9,6,46
CHEMBL4288482,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(CC(=O)N4CCOCC4)cc3)ncc2Cl)c1,7.015022873584506,492.9670000000003,4.1430000000000025,108.48,3,7,8,4,35
CHEMBL4288562,C=CC(=O)Nc1cccc(-n2c(=O)c(=O)n(C(C)C)c3cnc(Nc4ccc(N5CCN(C)CC5)c(C)c4)nc32)c1,8.838631997765026,554.6550000000003,3.451620000000002,117.38999999999999,2,8,7,5,41
CHEMBL4288648,O=C1Nc2ccc(S(=O)(=O)N3CCOCC3)cc2/C1=N/c1ccc(O)cc1,6.124360062995832,387.41700000000003,1.486,108.30000000000001,2,6,3,4,27
CHEMBL4288761,CCOC(=O)CCC(=O)Nc1cc(Nc2cccc(Br)c2)ncn1,6.0301183562535,393.24100000000004,3.264500000000001,93.21000000000001,2,6,7,2,24
CHEMBL4289083,COc1ccc(-c2c(C#N)c(N)n(/N=C3\C(=O)Nc4ccc(S(=O)(=O)N5CCOCC5)cc43)c(=O)c2C#N)cc1,5.714217726220605,559.5640000000003,1.0748599999999997,192.89999999999995,2,10,5,5,40
CHEMBL4289274,COc1cc(-c2nc3sc(-c4ccc(Cl)cc4)cn3n2)cc(OC)c1OC,5.769551078621726,401.87500000000017,4.804000000000004,57.88000000000001,0,6,5,4,27
CHEMBL4289490,C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4cc(Cl)ccc34)n2)c(OC)cc1N(C)CCN(C)C,7.779891911959945,546.0750000000003,5.318300000000005,87.55,2,7,10,4,39
CHEMBL4289577,O=C(Nc1ccc(Oc2ccnc3[nH]ccc23)c(F)c1)c1cc2cccnc2n(-c2ccc(F)cc2)c1=O,6.198733529510379,509.4720000000002,5.584800000000003,101.89999999999998,2,5,5,6,38
CHEMBL4289682,O=C(O)CCCC(=O)Nc1cc(Nc2ccc(Cl)cc2)ncn1,6.025028005701931,334.76300000000003,3.067,104.21,3,5,7,2,23
CHEMBL4289728,N=c1oc2ccccc2cc1C(=O)N/N=C1\C(=O)Nc2ccc(S(=O)(=O)N3CCOCC3)cc21,6.688246138944246,481.4900000000003,1.0193699999999994,154.16,3,8,4,5,34
CHEMBL4290355,COc1ccc(-c2nc3sc(-c4ccccc4)cn3n2)cc1,5.251811972993799,307.37800000000004,4.1334000000000035,39.42,0,4,3,4,22
CHEMBL4290375,Cc1oc2ncnc(Nc3cccc(Cl)c3)c2c1C(=O)O,6.045275209020938,303.7050000000001,3.6264200000000013,88.25000000000001,2,5,3,3,21
CHEMBL4290568,C=C=CC(=O)Nc1cc(Nc2ncc(C)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,8.508638306165727,525.6570000000003,4.973320000000004,87.55,2,7,10,4,39
CHEMBL429057,Nc1ncnc2c1c(-c1ccccc1)cn2-c1ccccc1CO,5.958607314841775,316.3640000000001,3.1620000000000013,76.96,2,4,3,4,24
CHEMBL4290750,CCOC(=O)c1ccc(Nc2cc(NC(=O)CCCC(=O)O)ncn2)cc1,7.462180904926726,372.3810000000001,2.5903,130.51,3,7,9,2,27
CHEMBL4290785,C=CC(=O)Nc1cccc(-n2c(=O)c(=O)n(C(C)C)c3cnc(Nc4ccc(N5CCC(N6CCN(C)CC6)CC5)cc4OC)nc32)c1,7.747146969020107,653.7879999999999,3.6162000000000027,129.85999999999999,2,10,9,6,48
CHEMBL4290812,C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N1CCN(C)CC1,8.481486060122112,509.6140000000004,4.4189000000000025,87.55,2,7,7,5,38
CHEMBL4290869,CC(C)(O)CC(=O)NCCc1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c2c1,7.669586226650809,558.9880000000002,6.657600000000005,96.37,3,6,9,4,39
CHEMBL4291471,CC(=O)Nc1ccc(-c2cc3c(Nc4ccc(Oc5cccc(C(F)(F)F)c5)c(Cl)c4)ncnc3s2)cc1,7.3214816209598865,554.981,8.5248,76.14,2,6,6,5,38
CHEMBL4291900,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCN4CCOCC4)cc3)ncc2Cl)c1,7.023650020996726,494.9830000000004,4.452700000000004,100.64,3,8,10,4,35
CHEMBL4291935,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(CN4CCOCC4)cc3)ncc2F)c1,7.092588639225414,448.5020000000003,4.059600000000002,91.41,3,7,8,4,33
CHEMBL4292110,CCOC(=O)c1ccc(Nc2cc(Nc3cccc(OC)c3)ncn2)cc1,5.925183559354825,364.4050000000001,4.149100000000002,85.37,2,7,7,3,27
